SOURCE_ID;PAYMENT_METHOD_TYPE;TRANSACTION_TYPE;TRANSACTION_AMOUNT;TRANSACTION_DATE;FEE_AMOUNT;SETTLEMENT_DATE;REAL_AMOUNT;TAXES_AMOUNT;BUSINESS_UNIT;SUB_UNIT;MONEY_RELEASE_DATE
161365648631;available_money;SETTLEMENT;-22500.00;2026-06-02T11:24:43.000-04:00;0.00;2026-06-02T11:24:44.000-04:00;-22500.00;0.00;Mercado Pago;Checkout Pro;2026-06-04T10:28:29.000-04:00
1744609910781;;SETTLEMENT;7.29;2026-06-01T23:32:53.000-04:00;0.00;2026-06-01T23:32:53.000-04:00;7.29;0.00;;;
1744609910781;;SETTLEMENT;2251.89;2026-06-01T23:32:53.000-04:00;0.00;2026-06-01T23:32:53.000-04:00;2251.89;0.00;;;
1744609910781;;SETTLEMENT;367.45;2026-06-01T23:32:53.000-04:00;0.00;2026-06-01T23:32:53.000-04:00;367.45;0.00;;;
1744609910781;;SETTLEMENT;78.71;2026-06-01T23:32:53.000-04:00;0.00;2026-06-01T23:32:53.000-04:00;78.71;0.00;;;
1744609910781;;SETTLEMENT;2856.47;2026-06-01T23:32:53.000-04:00;0.00;2026-06-01T23:32:53.000-04:00;2856.47;0.00;;;
1744609910781;;SETTLEMENT;1.45;2026-06-01T23:32:53.000-04:00;0.00;2026-06-01T23:32:53.000-04:00;1.45;0.00;;;
161994915304;available_money;SETTLEMENT;-7500.00;2026-06-01T12:59:48.000-04:00;0.00;2026-06-01T12:59:49.000-04:00;-7500.00;0.00;Mercado Pago;QR;2026-06-01T12:59:49.000-04:00
161151847631;available_money;SETTLEMENT;-2700.00;2026-06-01T07:54:55.000-04:00;0.00;2026-06-01T07:54:55.000-04:00;-2700.00;0.00;Mercado Pago;Checkout Pro;2026-06-19T06:55:33.000-04:00
161940990758;bank_transfer;SETTLEMENT;4000000.00;2026-06-01T07:14:09.000-04:00;0.00;2026-06-01T07:14:10.000-04:00;4000000.00;0.00;;;2026-06-01T07:14:10.000-04:00
1744537474072;;SETTLEMENT;14.84;2026-06-01T00:17:45.000-04:00;0.00;2026-06-01T00:17:45.000-04:00;14.84;0.00;;;
1744537474072;;SETTLEMENT;29.22;2026-06-01T00:17:45.000-04:00;0.00;2026-06-01T00:17:45.000-04:00;29.22;0.00;;;
1744537474072;;SETTLEMENT;4575.61;2026-06-01T00:17:45.000-04:00;0.00;2026-06-01T00:17:45.000-04:00;4575.61;0.00;;;
1744537474072;;SETTLEMENT;6429.57;2026-06-01T00:17:45.000-04:00;0.00;2026-06-01T00:17:45.000-04:00;6429.57;0.00;;;
1744537474072;;SETTLEMENT;12.64;2026-06-01T00:17:45.000-04:00;0.00;2026-06-01T00:17:45.000-04:00;12.64;0.00;;;
1744537474072;;SETTLEMENT;8.90;2026-06-01T00:17:45.000-04:00;0.00;2026-06-01T00:17:45.000-04:00;8.90;0.00;;;
